Dist Code,Year,State Code,State Name,Dist Name,NITROGEN CONSUMPTION (tons),NITROGEN SHARE IN NPK (Percent),NITROGEN PER HA OF NCA (Kg per ha),NITROGEN PER HA OF GCA (Kg per ha),PHOSPHATE CONSUMPTION (tons),PHOSPHATE SHARE IN NPK (Percent),PHOSPHATE PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF GCA (Kg per ha),POTASH CONSUMPTION (tons),POTASH SHARE IN NPK (Percent),POTASH PER HA OF NCA (Kg per ha),POTASH PER HA OF GCA (Kg per ha),TOTAL CONSUMPTION (tons),TOTAL PER HA OF NCA (Kg per ha),TOTAL PER HA OF GCA (Kg per ha)
633,1970,18,Himachal Pradesh,Solan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,1971,18,Himachal Pradesh,Solan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
633,1973,18,Himachal Pradesh,Solan,221,87.35,5.06,3.19,24,9.49,0.55,0.35,8,3.16,0.18,0.12,253,5.79,3.65
633,1974,18,Himachal Pradesh,Solan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,1975,18,Himachal Pradesh,Solan,324,85.04,7.52,4.61,28,7.35,0.65,0.4,29,7.61,0.67,0.41,381,8.85,5.42
633,1976,18,Himachal Pradesh,Solan,496,69.18,11.56,7.79,114,15.9,2.66,1.79,107,14.92,2.49,1.68,717,16.71,11.26
633,1978,18,Himachal Pradesh,Solan,492,77.85,11.24,7.04,70,11.08,1.6,1,70,11.08,1.6,1,632,14.44,9.04
633,1979,18,Himachal Pradesh,Solan,865,80.39,20.02,13.15,93,8.64,2.15,1.41,118,10.97,2.73,1.79,1076,24.91,16.36
633,1980,18,Himachal Pradesh,Solan,1233,85.8,27.16,17.16,136,9.46,3,1.89,68,4.73,1.5,0.95,1437,31.65,20
633,1981,18,Himachal Pradesh,Solan,1233,85.8,27.15,17.54,136,9.46,2.99,1.93,68,4.73,1.5,0.97,1437,31.64,20.44
633,1982,18,Himachal Pradesh,Solan,1585,85.72,34.97,24.22,166,8.98,3.66,2.54,98,5.3,2.16,1.5,1849,40.8,28.26
633,1983,18,Himachal Pradesh,Solan,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
633,1984,18,Himachal Pradesh,Solan,1370,80.83,31.81,20.69,218,12.86,5.06,3.29,107,6.31,2.48,1.62,1695,39.35,25.6
633,1985,18,Himachal Pradesh,Solan,1685,82.36,39.41,24.42,256,12.51,5.99,3.71,105,5.13,2.46,1.52,2046,47.85,29.65
633,1986,18,Himachal Pradesh,Solan,1789,81.54,42.33,25.37,277,12.63,6.55,3.93,128,5.83,3.03,1.82,2194,51.92,31.11
633,1987,18,Himachal Pradesh,Solan,1526,78.26,36.23,22.2,292,14.97,6.93,4.25,132,6.77,3.13,1.92,1950,46.3,28.37
633,1988,18,Himachal Pradesh,Solan,1376,79.22,33.04,19.71,232,13.36,5.57,3.32,129,7.43,3.1,1.85,1737,41.7,24.88
633,1989,18,Himachal Pradesh,Solan,2045,81.05,49.9,30.21,323,12.8,7.88,4.77,155,6.14,3.78,2.29,2523,61.57,37.27
633,1990,18,Himachal Pradesh,Solan,2340,80.61,57.03,33.42,381,13.12,9.29,5.44,182,6.27,4.44,2.6,2903,70.75,41.46
633,1991,18,Himachal Pradesh,Solan,2047,77.51,50.28,30.44,436,16.51,10.71,6.48,158,5.98,3.88,2.35,2641,64.87,39.27
633,1992,18,Himachal Pradesh,Solan,2332,79.4,58.3,33.87,460,15.66,11.5,6.68,145,4.94,3.63,2.11,2937,73.43,42.65
633,1993,18,Himachal Pradesh,Solan,1742,80.35,43.16,25.93,286,13.19,7.09,4.26,140,6.46,3.47,2.08,2168,53.72,32.28
633,1994,18,Himachal Pradesh,Solan,2268,89.57,57.71,34.36,181,7.15,4.61,2.74,83,3.28,2.11,1.26,2532,64.43,38.36
633,1995,18,Himachal Pradesh,Solan,2152,89.37,53.52,33.09,172,7.14,4.28,2.64,84,3.49,2.09,1.29,2408,59.89,37.03
633,1996,18,Himachal Pradesh,Solan,2359,88.55,58.29,36.7,207,7.77,5.11,3.22,98,3.68,2.42,1.52,2664,65.83,41.44
633,1997,18,Himachal Pradesh,Solan,2535,83.55,64.34,38.58,336,11.07,8.53,5.11,163,5.37,4.14,2.48,3034,77.01,46.18
633,1998,18,Himachal Pradesh,Solan,2666,81.68,67.24,40.74,398,12.19,10.04,6.08,200,6.13,5.04,3.06,3264,82.32,49.88
633,1999,18,Himachal Pradesh,Solan,2632,77.43,66.16,40.57,518,15.24,13.02,7.99,249,7.33,6.26,3.84,3399,85.44,52.4
633,2000,18,Himachal Pradesh,Solan,1836,76.63,47.06,28.82,373,15.57,9.56,5.86,187,7.8,4.79,2.94,2396,61.42,37.61
633,2001,18,Himachal Pradesh,Solan,2628,76.89,68.67,41.01,521,15.24,13.61,8.13,269,7.87,7.03,4.2,3418,89.31,53.34
633,2002,18,Himachal Pradesh,Solan,2125,75.62,54.13,34.45,453,16.12,11.54,7.34,232,8.26,5.91,3.76,2810,71.57,45.55
633,2003,18,Himachal Pradesh,Solan,2922,77.59,75.08,45.71,559,14.84,14.36,8.75,285,7.57,7.32,4.46,3766,96.76,58.92
633,2004,18,Himachal Pradesh,Solan,2672,76.13,67.87,41.12,549,15.64,13.94,8.45,289,8.23,7.34,4.45,3510,89.15,54.02
633,2005,18,Himachal Pradesh,Solan,2740,74.23,71.6,43.5,628,17.01,16.41,9.97,323,8.75,8.44,5.13,3691,96.45,58.6
633,2006,18,Himachal Pradesh,Solan,2893,71.66,75.36,45.18,748,18.53,19.48,11.68,396,9.81,10.32,6.18,4037,105.16,63.05
633,2007,18,Himachal Pradesh,Solan,2888,74.92,77.38,45.33,585,15.18,15.68,9.18,382,9.91,10.24,6,3855,103.3,60.51
633,2008,18,Himachal Pradesh,Solan,3286,69.97,87.37,51.58,822,17.5,21.86,12.9,588,12.52,15.63,9.23,4696,124.86,73.71
633,2009,18,Himachal Pradesh,Solan,2721,67.79,72.81,42.36,830,20.68,22.21,12.92,463,11.53,12.39,7.21,4014,107.41,62.48
633,2010,18,Himachal Pradesh,Solan,3024,74.37,80.11,48.41,590,14.51,15.63,9.45,452,11.12,11.97,7.24,4066,107.71,65.1
633,2011,18,Himachal Pradesh,Solan,2992,73.73,80.86,49.26,689,16.98,18.62,11.34,377,9.29,10.19,6.21,4058,109.68,66.81
633,2012,18,Himachal Pradesh,Solan,3028,82.33,84.32,45.75,421,11.45,11.72,6.36,229,6.23,6.38,3.46,3678,102.42,55.57
633,2013,18,Himachal Pradesh,Solan,3134,77.94,87.27,41.74,576,14.32,16.04,7.67,311,7.73,8.66,4.14,4021,111.97,53.56
633,2014,18,Himachal Pradesh,Solan,3295,86.76,91.76,53.39,323,8.5,8.99,5.23,180,4.74,5.01,2.92,3798,105.76,61.55
633,2015,18,Himachal Pradesh,Solan,2881,75.32,80.23,45.26,620,16.21,17.27,9.74,324,8.47,9.02,5.09,3825,106.52,60.08
633,2016,18,Himachal Pradesh,Solan,2436,71.5,67.85,43.84,645,18.93,17.96,11.61,326,9.57,9.08,5.87,3407,94.89,61.32
633,2017,18,Himachal Pradesh,Solan,2429,76.96,-1,-1,474,15.02,-1,-1,253,8.02,-1,-1,3156,-1,-1
634,1968,18,Himachal Pradesh,Mandi,676,68.21,7.99,4.8,223,22.5,2.63,1.58,92,9.28,1.09,0.65,991,11.71,7.03
634,1969,18,Himachal Pradesh,Mandi,550,62.22,6.45,3.91,316,35.75,3.71,2.25,18,2.04,0.21,0.13,884,10.37,6.29
634,1970,18,Himachal Pradesh,Mandi,691,45.02,8.09,4.73,479,31.21,5.61,3.28,365,23.78,4.27,2.5,1535,17.97,10.5
634,1971,18,Himachal Pradesh,Mandi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
634,1973,18,Himachal Pradesh,Mandi,906,55.72,10.57,6.35,356,21.89,4.15,2.5,364,22.39,4.25,2.55,1626,18.98,11.4
634,1974,18,Himachal Pradesh,Mandi,750,56.86,8.69,5.28,286,21.68,3.31,2.02,283,21.46,3.28,1.99,1319,15.28,9.29
634,1975,18,Himachal Pradesh,Mandi,2327,69.07,26.46,16.59,518,15.38,5.89,3.69,524,15.55,5.96,3.74,3369,38.3,24.02
634,1976,18,Himachal Pradesh,Mandi,929,63.72,10.47,6,265,18.18,2.99,1.71,264,18.11,2.98,1.71,1458,16.44,9.42
634,1978,18,Himachal Pradesh,Mandi,1104,62.76,12.27,7.07,327,18.59,3.63,2.09,328,18.65,3.64,2.1,1759,19.55,11.26
634,1979,18,Himachal Pradesh,Mandi,1548,67.36,16.53,9.44,400,17.41,4.27,2.44,350,15.23,3.74,2.13,2298,24.55,14.02
634,1980,18,Himachal Pradesh,Mandi,1596,78.47,17.78,10.02,311,15.29,3.46,1.95,127,6.24,1.41,0.8,2034,22.66,12.78
634,1981,18,Himachal Pradesh,Mandi,1596,78.47,17.21,9.86,311,15.29,3.35,1.92,127,6.24,1.37,0.78,2034,21.94,12.57
634,1982,18,Himachal Pradesh,Mandi,2664,84.54,28.73,16.84,247,7.84,2.66,1.56,240,7.62,2.59,1.52,3151,33.98,19.92
634,1983,18,Himachal Pradesh,Mandi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
634,1984,18,Himachal Pradesh,Mandi,2469,79.24,26.12,15.28,363,11.65,3.84,2.25,284,9.11,3,1.76,3116,32.96,19.28
634,1985,18,Himachal Pradesh,Mandi,2776,76.69,29.35,16.71,486,13.43,5.14,2.92,358,9.89,3.79,2.15,3620,38.28,21.79
634,1986,18,Himachal Pradesh,Mandi,2809,75.92,29.56,18.36,508,13.73,5.35,3.32,383,10.35,4.03,2.5,3700,38.94,24.18
634,1987,18,Himachal Pradesh,Mandi,2791,75.95,28.97,17.31,505,13.74,5.24,3.13,379,10.31,3.93,2.35,3675,38.15,22.79
634,1988,18,Himachal Pradesh,Mandi,3233,75.48,33.69,20.21,591,13.8,6.16,3.69,459,10.72,4.78,2.87,4283,44.64,26.77
634,1989,18,Himachal Pradesh,Mandi,3500,76.24,36.99,20.78,639,13.92,6.75,3.79,452,9.85,4.78,2.68,4591,48.52,27.25
634,1990,18,Himachal Pradesh,Mandi,3847,76.41,40.32,23.56,704,13.98,7.38,4.31,484,9.61,5.07,2.96,5035,52.77,30.83
634,1991,18,Himachal Pradesh,Mandi,3664,74.04,38.35,22.31,651,13.15,6.81,3.96,634,12.81,6.64,3.86,4949,51.79,30.13
634,1992,18,Himachal Pradesh,Mandi,3555,79.48,37.46,21.61,517,11.56,5.45,3.14,401,8.96,4.23,2.44,4473,47.13,27.19
634,1993,18,Himachal Pradesh,Mandi,3656,89.43,38.48,22.27,252,6.16,2.65,1.54,180,4.4,1.89,1.1,4088,43.03,24.9
634,1994,18,Himachal Pradesh,Mandi,3722,86.96,39.26,22.65,314,7.34,3.31,1.91,244,5.7,2.57,1.49,4280,45.15,26.05
634,1995,18,Himachal Pradesh,Mandi,4047,87.3,43.04,25.04,336,7.25,3.57,2.08,253,5.46,2.69,1.57,4636,49.31,28.68
634,1996,18,Himachal Pradesh,Mandi,4099,83.84,43.66,25.3,443,9.06,4.72,2.73,347,7.1,3.7,2.14,4889,52.08,30.17
634,1997,18,Himachal Pradesh,Mandi,4312,81.81,47.33,26.44,564,10.7,6.19,3.46,395,7.49,4.34,2.42,5271,57.86,32.32
634,1998,18,Himachal Pradesh,Mandi,4653,80.73,54.24,28.88,656,11.38,7.65,4.07,455,7.89,5.3,2.82,5764,67.19,35.78
634,1999,18,Himachal Pradesh,Mandi,4169,77.13,48.94,25.99,769,14.23,9.03,4.79,467,8.64,5.48,2.91,5405,63.45,33.69
634,2000,18,Himachal Pradesh,Mandi,3349,72.41,39.04,21.23,812,17.56,9.46,5.15,464,10.03,5.41,2.94,4625,53.91,29.32
634,2001,18,Himachal Pradesh,Mandi,4371,74.76,50.06,27.9,929,15.89,10.64,5.93,547,9.36,6.27,3.49,5847,66.97,37.32
634,2002,18,Himachal Pradesh,Mandi,3953,68.37,45.77,24.73,1164,20.13,13.48,7.28,665,11.5,7.7,4.16,5782,66.94,36.17
634,2003,18,Himachal Pradesh,Mandi,4623,69.57,53.94,28.81,1242,18.69,14.49,7.74,780,11.74,9.1,4.86,6645,77.53,41.41
634,2004,18,Himachal Pradesh,Mandi,4426,68.83,51.69,27.92,1246,19.38,14.55,7.86,758,11.79,8.85,4.78,6430,75.1,40.56
634,2005,18,Himachal Pradesh,Mandi,4186,67.94,48.26,26.76,1198,19.44,13.81,7.66,777,12.61,8.96,4.97,6161,71.03,39.39
634,2006,18,Himachal Pradesh,Mandi,4495,68.08,52.36,27.9,1296,19.63,15.1,8.05,812,12.3,9.46,5.04,6603,76.91,40.99
634,2007,18,Himachal Pradesh,Mandi,4617,71.83,53.43,28.84,985,15.32,11.4,6.15,826,12.85,9.56,5.16,6428,74.38,40.16
634,2008,18,Himachal Pradesh,Mandi,4538,69.79,52.4,28.51,1020,15.69,11.78,6.41,944,14.52,10.9,5.93,6502,75.08,40.84
634,2009,18,Himachal Pradesh,Mandi,3828,67.29,44.19,24.28,931,16.36,10.75,5.9,930,16.35,10.74,5.9,5689,65.67,36.08
634,2010,18,Himachal Pradesh,Mandi,4530,68.16,51.03,28.2,1023,15.39,11.52,6.37,1093,16.45,12.31,6.81,6646,74.86,41.38
634,2011,18,Himachal Pradesh,Mandi,4634,73.02,50.63,28.94,982,15.47,10.73,6.13,730,11.5,7.98,4.56,6346,69.34,39.64
634,2012,18,Himachal Pradesh,Mandi,4323,78.13,47.02,26.75,706,12.76,7.68,4.37,504,9.11,5.48,3.12,5533,60.18,34.24
634,2013,18,Himachal Pradesh,Mandi,4623,74.77,50.8,28.99,909,14.7,9.99,5.7,651,10.53,7.15,4.08,6183,67.95,38.77
634,2014,18,Himachal Pradesh,Mandi,4498,74.94,49.65,27.94,845,14.08,9.33,5.25,659,10.98,7.27,4.09,6002,66.25,37.29
634,2015,18,Himachal Pradesh,Mandi,4693,70.61,50.7,29.5,1116,16.79,12.06,7.02,837,12.59,9.04,5.26,6646,71.8,41.78
634,2016,18,Himachal Pradesh,Mandi,4390,68.36,48.34,27.12,1178,18.34,12.97,7.28,854,13.3,9.4,5.28,6422,70.72,39.67
634,2017,18,Himachal Pradesh,Mandi,4378,68.17,-1,-1,1152,17.94,-1,-1,892,13.89,-1,-1,6422,-1,-1
635,1968,18,Himachal Pradesh,Shimla,664,57.49,20.54,14.68,460,39.83,14.23,10.17,31,2.68,0.96,0.69,1155,35.73,25.54
635,1969,18,Himachal Pradesh,Shimla,313,61.01,11.03,6.94,150,29.24,5.29,3.32,50,9.75,1.76,1.11,513,18.08,11.37
635,1970,18,Himachal Pradesh,Shimla,413,40.41,14.35,9.18,488,47.75,16.95,10.84,121,11.84,4.2,2.69,1022,35.5,22.71
635,1971,18,Himachal Pradesh,Shimla,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
635,1973,18,Himachal Pradesh,Shimla,711,42.93,10.48,7,735,44.38,10.83,7.24,210,12.68,3.09,2.07,1656,24.4,16.31
635,1974,18,Himachal Pradesh,Shimla,903,68.67,13.31,8.33,324,24.64,4.78,2.99,88,6.69,1.3,0.81,1315,19.38,12.13
635,1975,18,Himachal Pradesh,Shimla,460,49.15,6.7,4.25,400,42.74,5.83,3.69,76,8.12,1.11,0.7,936,13.63,8.64
635,1976,18,Himachal Pradesh,Shimla,578,55.1,8.11,5.62,305,29.08,4.28,2.96,166,15.82,2.33,1.61,1049,14.73,10.19
635,1978,18,Himachal Pradesh,Shimla,643,48.79,9.01,6.21,405,30.73,5.68,3.91,270,20.49,3.78,2.61,1318,18.47,12.72
635,1979,18,Himachal Pradesh,Shimla,990,50.59,13.89,9.31,583,29.79,8.18,5.48,384,19.62,5.39,3.61,1957,27.46,18.41
635,1980,18,Himachal Pradesh,Shimla,1101,51.71,15.29,10.16,629,29.54,8.74,5.8,399,18.74,5.54,3.68,2129,29.57,19.64
635,1981,18,Himachal Pradesh,Shimla,1101,51.71,15.29,10.03,629,29.54,8.73,5.73,399,18.74,5.54,3.63,2129,29.56,19.39
635,1982,18,Himachal Pradesh,Shimla,1429,53.44,19.72,12.94,694,25.95,9.58,6.28,551,20.61,7.6,4.99,2674,36.9,24.21
635,1983,18,Himachal Pradesh,Shimla,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
635,1984,18,Himachal Pradesh,Shimla,1401,46.36,18.81,13.16,930,30.77,12.49,8.74,691,22.87,9.28,6.49,3022,40.58,28.39
635,1985,18,Himachal Pradesh,Shimla,1409,51.09,18.66,12.99,798,28.93,10.57,7.36,551,19.98,7.3,5.08,2758,36.53,25.43
635,1986,18,Himachal Pradesh,Shimla,1641,46.41,21.82,14.84,1049,29.67,13.95,9.48,846,23.93,11.25,7.65,3536,47.03,31.97
635,1987,18,Himachal Pradesh,Shimla,2336,48.68,31.67,21.91,1345,28.03,18.23,12.61,1118,23.3,15.16,10.48,4799,65.05,45.01
635,1988,18,Himachal Pradesh,Shimla,2129,46.55,28.88,19.62,1344,29.38,18.23,12.39,1101,24.07,14.93,10.15,4574,62.04,42.16
635,1989,18,Himachal Pradesh,Shimla,2201,41.99,28.11,20.01,1621,30.92,20.71,14.74,1420,27.09,18.14,12.91,5242,66.96,47.66
635,1990,18,Himachal Pradesh,Shimla,2429,44.76,32.33,22.08,1592,29.33,21.19,14.47,1406,25.91,18.71,12.78,5427,72.23,49.34
635,1991,18,Himachal Pradesh,Shimla,1884,38.63,25.02,17.55,1469,30.12,19.51,13.68,1524,31.25,20.24,14.19,4877,64.77,45.42
635,1992,18,Himachal Pradesh,Shimla,2120,61.61,28.44,20.61,724,21.04,9.71,7.04,597,17.35,8.01,5.81,3441,46.16,33.46
635,1993,18,Himachal Pradesh,Shimla,2873,71.18,39.21,25.92,593,14.69,8.09,5.35,570,14.12,7.78,5.14,4036,55.08,36.41
635,1994,18,Himachal Pradesh,Shimla,1847,56.87,25.2,17.59,552,17,7.53,5.26,849,26.14,11.58,8.09,3248,44.31,30.93
635,1995,18,Himachal Pradesh,Shimla,2069,57.23,28.31,19.39,613,16.96,8.39,5.75,933,25.81,12.77,8.75,3615,49.47,33.89
635,1996,18,Himachal Pradesh,Shimla,2303,50.12,31.67,21.9,953,20.74,13.11,9.06,1339,29.14,18.41,12.73,4595,63.19,43.7
635,1997,18,Himachal Pradesh,Shimla,2326,50.31,32.71,21.66,945,20.44,13.29,8.8,1352,29.25,19.02,12.59,4623,65.02,43.04
635,1998,18,Himachal Pradesh,Shimla,2688,45.72,37.98,25.74,1378,23.44,19.47,13.2,1813,30.84,25.61,17.36,5879,83.06,56.31
635,1999,18,Himachal Pradesh,Shimla,2291,48.25,32.56,23,1073,22.6,15.25,10.77,1384,29.15,19.67,13.89,4748,67.48,47.66
635,2000,18,Himachal Pradesh,Shimla,2504,43.3,34.51,26.63,1441,24.92,19.86,15.32,1838,31.78,25.33,19.55,5783,79.71,61.5
635,2001,18,Himachal Pradesh,Shimla,3151,42.66,45.49,32.35,1717,23.25,24.79,17.63,2518,34.09,36.35,25.85,7386,106.63,75.83
635,2002,18,Himachal Pradesh,Shimla,3189,39.7,47.38,34.11,1987,24.74,29.52,21.26,2856,35.56,42.44,30.55,8032,119.35,85.92
635,2003,18,Himachal Pradesh,Shimla,3543,39.06,52.3,36.98,2183,24.07,32.23,22.78,3344,36.87,49.37,34.9,9070,133.89,94.66
635,2004,18,Himachal Pradesh,Shimla,3397,40.63,50.06,36.05,1873,22.4,27.6,19.88,3090,36.96,45.53,32.79,8360,123.19,88.72
635,2005,18,Himachal Pradesh,Shimla,3319,34.75,49.82,35.94,2667,27.93,40.03,28.88,3564,37.32,53.5,38.59,9550,143.35,103.41
635,2006,18,Himachal Pradesh,Shimla,3382,36.87,51.09,38.8,2478,27.02,37.43,28.43,3312,36.11,50.03,38,9172,138.55,105.23
635,2007,18,Himachal Pradesh,Shimla,3343,32.29,49.74,37.04,2984,28.82,44.4,33.06,4026,38.89,59.9,44.6,10353,154.04,114.7
635,2008,18,Himachal Pradesh,Shimla,4319,34.69,66.48,50.21,3283,26.37,50.53,38.17,4850,38.95,74.65,56.38,12452,191.66,144.76
635,2009,18,Himachal Pradesh,Shimla,3746,30.75,57.12,43.11,3406,27.96,51.94,39.19,5031,41.3,76.72,57.89,12183,185.77,140.2
635,2010,18,Himachal Pradesh,Shimla,3481,27.9,52.79,40.26,3871,31.03,58.7,44.77,5123,41.07,77.69,59.25,12475,189.19,144.27
635,2011,18,Himachal Pradesh,Shimla,3151,31.26,45.26,35.83,2947,29.24,42.33,33.51,3982,39.5,57.2,45.28,10080,144.79,114.61
635,2012,18,Himachal Pradesh,Shimla,3654,38.92,51.27,41.56,2105,22.42,29.54,23.94,3629,38.66,50.92,41.28,9388,131.72,106.78
635,2013,18,Himachal Pradesh,Shimla,2843,30.03,40.67,32.7,2246,23.72,32.13,25.84,4378,46.24,62.63,50.36,9467,135.44,108.9
635,2014,18,Himachal Pradesh,Shimla,3062,27.84,44.34,35.21,2752,25.02,39.85,31.64,5186,47.15,75.09,59.63,11000,159.28,126.48
635,2015,18,Himachal Pradesh,Shimla,4702,35.67,66.86,54.49,3114,23.62,44.28,36.09,5366,40.71,76.3,62.19,13182,187.43,152.76
635,2016,18,Himachal Pradesh,Shimla,5516,37.64,78.21,63.49,3042,20.76,43.13,35.01,6097,41.6,86.45,70.18,14655,207.8,168.68
635,2017,18,Himachal Pradesh,Shimla,6111,40.6,-1,-1,2888,19.19,-1,-1,6051,40.21,-1,-1,15050,-1,-1
636,1968,18,Himachal Pradesh,Sirmaur,175,85.37,4.16,2.39,20,9.76,0.48,0.27,10,4.88,0.24,0.14,205,4.87,2.8
636,1969,18,Himachal Pradesh,Sirmaur,79,82.29,1.9,1.11,15,15.63,0.36,0.21,2,2.08,0.05,0.03,96,2.31,1.35
636,1970,18,Himachal Pradesh,Sirmaur,263,57.17,6.3,3.63,181,39.35,4.34,2.5,16,3.48,0.38,0.22,460,11.03,6.34
636,1971,18,Himachal Pradesh,Sirmaur,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
636,1973,18,Himachal Pradesh,Sirmaur,317,71.24,7.4,4.22,64,14.38,1.49,0.85,64,14.38,1.49,0.85,445,10.39,5.93
636,1974,18,Himachal Pradesh,Sirmaur,336,74.67,7.8,4.43,57,12.67,1.32,0.75,57,12.67,1.32,0.75,450,10.44,5.93
636,1975,18,Himachal Pradesh,Sirmaur,351,75.81,7.91,4.47,57,12.31,1.29,0.73,55,11.88,1.24,0.7,463,10.44,5.89
636,1976,18,Himachal Pradesh,Sirmaur,520,81.12,12.08,6.77,61,9.52,1.42,0.79,60,9.36,1.39,0.78,641,14.89,8.34
636,1978,18,Himachal Pradesh,Sirmaur,768,81.7,17.39,9.89,105,11.17,2.38,1.35,67,7.13,1.52,0.86,940,21.29,12.11
636,1979,18,Himachal Pradesh,Sirmaur,452,77.93,10.31,5.92,64,11.03,1.46,0.84,64,11.03,1.46,0.84,580,13.22,7.6
636,1980,18,Himachal Pradesh,Sirmaur,681,83.97,15.41,8.37,76,9.37,1.72,0.93,54,6.66,1.22,0.66,811,18.36,9.97
636,1981,18,Himachal Pradesh,Sirmaur,681,83.97,15.57,8.64,76,9.37,1.74,0.96,54,6.66,1.23,0.69,811,18.55,10.29
636,1982,18,Himachal Pradesh,Sirmaur,836,78.28,19.06,10.81,138,12.92,3.15,1.78,94,8.8,2.14,1.22,1068,24.34,13.81
636,1983,18,Himachal Pradesh,Sirmaur,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
636,1984,18,Himachal Pradesh,Sirmaur,1010,78.42,22.82,12.82,181,14.05,4.09,2.3,97,7.53,2.19,1.23,1288,29.1,16.35
636,1985,18,Himachal Pradesh,Sirmaur,1069,79.3,24.35,13.84,193,14.32,4.4,2.5,86,6.38,1.96,1.11,1348,30.7,17.46
636,1986,18,Himachal Pradesh,Sirmaur,1209,75.28,27.8,15.27,271,16.87,6.23,3.42,126,7.85,2.9,1.59,1606,36.93,20.29
636,1987,18,Himachal Pradesh,Sirmaur,1012,74.74,23.31,13.14,221,16.32,5.09,2.87,121,8.94,2.79,1.57,1354,31.18,17.58
636,1988,18,Himachal Pradesh,Sirmaur,1973,81.09,45.99,25.41,309,12.7,7.2,3.98,151,6.21,3.52,1.94,2433,56.71,31.34
636,1989,18,Himachal Pradesh,Sirmaur,1444,77.34,33.37,18.56,272,14.57,6.29,3.5,151,8.09,3.49,1.94,1867,43.15,24
636,1990,18,Himachal Pradesh,Sirmaur,1638,77.89,37.9,20.92,296,14.08,6.85,3.78,169,8.04,3.91,2.16,2103,48.66,26.86
636,1991,18,Himachal Pradesh,Sirmaur,1801,77.13,42.07,22.59,365,15.63,8.53,4.58,169,7.24,3.95,2.12,2335,54.54,29.29
636,1992,18,Himachal Pradesh,Sirmaur,1609,81.39,37.65,20.54,250,12.65,5.85,3.19,118,5.97,2.76,1.51,1977,46.26,25.24
636,1993,18,Himachal Pradesh,Sirmaur,1541,86.87,36.39,19.66,152,8.57,3.59,1.94,81,4.57,1.91,1.03,1774,41.89,22.63
636,1994,18,Himachal Pradesh,Sirmaur,1689,85.39,40.8,21.6,188,9.5,4.54,2.4,101,5.11,2.44,1.29,1978,47.78,25.29
636,1995,18,Himachal Pradesh,Sirmaur,1678,85.66,39.42,21.54,182,9.29,4.28,2.34,99,5.05,2.33,1.27,1959,46.02,25.15
636,1996,18,Himachal Pradesh,Sirmaur,1699,84.65,40.03,21.86,199,9.92,4.69,2.56,109,5.43,2.57,1.4,2007,47.29,25.82
636,1997,18,Himachal Pradesh,Sirmaur,1702,81.44,40.33,21.71,248,11.87,5.88,3.16,140,6.7,3.32,1.79,2090,49.53,26.66
636,1998,18,Himachal Pradesh,Sirmaur,1854,80.29,43.63,23.68,294,12.73,6.92,3.76,161,6.97,3.79,2.06,2309,54.34,29.5
636,1999,18,Himachal Pradesh,Sirmaur,1802,77.11,43.29,23.26,351,15.02,8.43,4.53,184,7.87,4.42,2.38,2337,56.14,30.17
636,2000,18,Himachal Pradesh,Sirmaur,2498,75.74,59.35,32.56,530,16.07,12.59,6.91,270,8.19,6.41,3.52,3298,78.36,42.98
636,2001,18,Himachal Pradesh,Sirmaur,1898,76.41,45.79,24.79,388,15.62,9.36,5.07,198,7.97,4.78,2.59,2484,59.93,32.44
636,2002,18,Himachal Pradesh,Sirmaur,1712,73.19,43.02,23.46,417,17.83,10.48,5.71,210,8.98,5.28,2.88,2339,58.77,32.05
636,2003,18,Himachal Pradesh,Sirmaur,2071,75.61,50.78,27.72,442,16.14,10.84,5.92,226,8.25,5.54,3.03,2739,67.17,36.67
636,2004,18,Himachal Pradesh,Sirmaur,2070,73.77,50.22,27.33,486,17.32,11.79,6.42,250,8.91,6.07,3.3,2806,68.07,37.04
636,2005,18,Himachal Pradesh,Sirmaur,2206,74.83,54.47,29.57,490,16.62,12.1,6.57,252,8.55,6.22,3.38,2948,72.79,39.52
636,2006,18,Himachal Pradesh,Sirmaur,2267,71.76,55.62,29.98,590,18.68,14.47,7.8,302,9.56,7.41,3.99,3159,77.5,41.78
636,2007,18,Himachal Pradesh,Sirmaur,2414,72.78,59.63,31.83,549,16.55,13.56,7.24,354,10.67,8.75,4.67,3317,81.94,43.74
636,2008,18,Himachal Pradesh,Sirmaur,2698,75.89,66.42,36.13,500,14.06,12.31,6.7,357,10.04,8.79,4.78,3555,87.52,47.6
